pressure(bar),heat flux(kW/m2),mass fluxkg/(m2⋅s),sub cooling,fluid,channel dia(mm),flow/pool,d/dMax,t/tMax
1.23,138.8,284.5,21,water,3.846,flow,0.8413037742,0.7077922078
1.23,138.8,284.5,21,water,3.846,flow,0.8451543197,0.7142857143
1.23,138.8,284.5,21,water,3.846,flow,0.8489872329,0.7207792208
1.23,138.8,284.5,21,water,3.846,flow,0.8528025138,0.7272727273
1.23,138.8,284.5,21,water,3.846,flow,0.8566013782,0.7337662338
1.23,138.8,284.5,21,water,3.846,flow,0.8603832184,0.7402597403
1.23,138.8,284.5,21,water,3.846,flow,0.8641486421,0.7467532468
1.23,138.8,284.5,21,water,3.846,flow,0.8678976495,0.7532467532
1.23,138.8,284.5,21,water,3.846,flow,0.8716308486,0.7597402597
1.23,138.8,284.5,21,water,3.846,flow,0.8753476314,0.7662337662
1.23,138.8,284.5,21,water,3.846,flow,0.8790492138,0.7727272727
1.23,138.8,284.5,21,water,3.846,flow,0.8827349879,0.7792207792
1.23,138.8,284.5,21,water,3.846,flow,0.8864049536,0.7857142857
1.23,138.8,284.5,21,water,3.846,flow,0.890060327,0.7922077922
1.23,138.8,284.5,21,water,3.846,flow,0.8937005002,0.7987012987
1.23,138.8,284.5,21,water,3.846,flow,0.897326081,0.8051948052
1.23,138.8,284.5,21,water,3.846,flow,0.9009370695,0.8116883117
1.23,138.8,284.5,21,water,3.846,flow,0.9045340736,0.8181818182
1.23,138.8,284.5,21,water,3.846,flow,0.9081164855,0.8246753247
1.23,138.8,284.5,21,water,3.846,flow,0.9116843051,0.8311688312
1.23,138.8,284.5,21,water,3.846,flow,0.9152387484,0.8376623377
1.23,138.8,284.5,21,water,3.846,flow,0.9187792074,0.8441558442
1.23,138.8,284.5,21,water,3.846,flow,0.9223062901,0.8506493506
1.23,138.8,284.5,21,water,3.846,flow,0.9258199966,0.8571428571
1.23,138.8,284.5,21,water,3.846,flow,0.9293203267,0.8636363636
1.23,138.8,284.5,21,water,3.846,flow,0.9328072806,0.8701298701
1.23,138.8,284.5,21,water,3.846,flow,0.9362814662,0.8766233766
1.23,138.8,284.5,21,water,3.846,flow,0.9397428835,0.8831168831
1.23,138.8,284.5,21,water,3.846,flow,0.9431915326,0.8896103896
1.23,138.8,284.5,21,water,3.846,flow,0.9466274134,0.8961038961
1.23,138.8,284.5,21,water,3.846,flow,0.9500511339,0.9025974026
1.23,138.8,284.5,21,water,3.846,flow,0.9534626942,0.9090909091
1.23,138.8,284.5,21,water,3.846,flow,0.9568614862,0.9155844156
1.23,138.8,284.5,21,water,3.846,flow,0.9602487259,0.9220779221
1.23,138.8,284.5,21,water,3.846,flow,0.9636238054,0.9285714286
1.23,138.8,284.5,21,water,3.846,flow,0.9669873327,0.9350649351
1.23,138.8,284.5,21,water,3.846,flow,0.9703393077,0.9415584416
1.23,138.8,284.5,21,water,3.846,flow,0.9736797304,0.9480519481
1.23,138.8,284.5,21,water,3.846,flow,0.9770079929,0.9545454545
1.23,138.8,284.5,21,water,3.846,flow,0.9803259192,0.961038961
1.23,138.8,284.5,21,water,3.846,flow,0.9836322933,0.9675324675
1.23,138.8,284.5,21,water,3.846,flow,0.9869271151,0.974025974
1.23,138.8,284.5,21,water,3.846,flow,0.9902116006,0.9805194805
1.23,138.8,284.5,21,water,3.846,flow,0.993485142,0.987012987
1.23,138.8,284.5,21,water,3.846,flow,0.9967477391,0.9935064935
1.23,138.8,284.5,21,water,3.846,flow,1,1
1.21,84.1,287.5,21,water,3.846,flow,0.08638695499,0.007462686567
1.21,84.1,287.5,21,water,3.846,flow,0.1221692052,0.01492537313
1.21,84.1,287.5,21,water,3.846,flow,0.1496262115,0.0223880597
1.21,84.1,287.5,21,water,3.846,flow,0.17277391,0.02985074627
1.21,84.1,287.5,21,water,3.846,flow,0.1931671718,0.03731343284
1.21,84.1,287.5,21,water,3.846,flow,0.2116039687,0.0447761194
1.21,84.1,287.5,21,water,3.846,flow,0.2285582594,0.05223880597
1.21,84.1,287.5,21,water,3.846,flow,0.2443390623,0.05970149254
1.21,84.1,287.5,21,water,3.846,flow,0.259160865,0.0671641791
1.21,84.1,287.5,21,water,3.846,flow,0.2731794804,0.07462686567
1.21,84.1,287.5,21,water,3.846,flow,0.2865129093,0.08208955224
1.21,84.1,287.5,21,water,3.846,flow,0.299253075,0.08955223881
1.21,84.1,287.5,21,water,3.846,flow,0.3114723425,0.09701492537
1.21,84.1,287.5,21,water,3.846,flow,0.3232300382,0.1044776119
1.21,84.1,287.5,21,water,3.846,flow,0.3345750573,0.1119402985
1.21,84.1,287.5,21,water,3.846,flow,0.345547168,0.1194029851
1.21,84.1,287.5,21,water,3.846,flow,0.356182227,0.1268656716
1.21,84.1,287.5,21,water,3.846,flow,0.3665082675,0.1343283582
1.21,84.1,287.5,21,water,3.846,flow,0.3765513671,0.1417910448
1.21,84.1,287.5,21,water,3.846,flow,0.3863336917,0.1492537313
1.21,84.1,287.5,21,water,3.846,flow,0.3958741473,0.1567164179
1.21,84.1,287.5,21,water,3.846,flow,0.4051903365,0.1641791045
1.21,84.1,287.5,21,water,3.846,flow,0.4142966016,0.171641791
1.21,84.1,287.5,21,water,3.846,flow,0.4232072855,0.1791044776
1.21,84.1,287.5,21,water,3.846,flow,0.431934123,0.1865671642
1.21,84.1,287.5,21,water,3.846,flow,0.440488197,0.1940298507
1.21,84.1,287.5,21,water,3.846,flow,0.4488792866,0.2014925373
1.21,84.1,287.5,21,water,3.846,flow,0.4571165189,0.2089552239
1.21,84.1,287.5,21,water,3.846,flow,0.4652077171,0.2164179104
1.21,84.1,287.5,21,water,3.846,flow,0.4731600527,0.223880597
1.21,84.1,287.5,21,water,3.846,flow,0.4809820007,0.2313432836
1.21,84.1,287.5,21,water,3.846,flow,0.4886781247,0.2388059701
1.21,84.1,287.5,21,water,3.846,flow,0.4962549441,0.2462686567
1.21,84.1,287.5,21,water,3.846,flow,0.5037176745,0.2537313433
1.21,84.1,287.5,21,water,3.846,flow,0.5110715313,0.2611940299
1.21,84.1,287.5,21,water,3.846,flow,0.518321078,0.2686567164
1.21,84.1,287.5,21,water,3.846,flow,0.5254708783,0.276119403
1.21,84.1,287.5,21,water,3.846,flow,0.5325241918,0.2835820896
1.21,84.1,287.5,21,water,3.846,flow,0.5394855821,0.2910447761
1.21,84.1,287.5,21,water,3.846,flow,0.5463583088,0.2985074627
1.21,84.1,287.5,21,water,3.846,flow,0.5531456318,0.3059701493
1.21,84.1,287.5,21,water,3.846,flow,0.5598508106,0.3134328358
1.21,84.1,287.5,21,water,3.846,flow,0.566476453,0.3208955224
1.21,84.1,287.5,21,water,3.846,flow,0.5730258187,0.328358209
1.21,84.1,287.5,21,water,3.846,flow,0.5795008635,0.3358208955
1.21,84.1,287.5,21,water,3.846,flow,0.5859041952,0.3432835821
1.21,84.1,287.5,21,water,3.846,flow,0.5922384214,0.3507462687
1.21,84.1,287.5,21,water,3.846,flow,0.5985054981,0.3582089552
1.21,84.1,287.5,21,water,3.846,flow,0.604708033,0.3656716418
1.21,84.1,287.5,21,water,3.846,flow,0.6108473299,0.3731343284
1.21,84.1,287.5,21,water,3.846,flow,0.6169253447,0.3805970149
1.21,84.1,287.5,21,water,3.846,flow,0.622944685,0.3880597015
1.21,84.1,287.5,21,water,3.846,flow,0.628906003,0.3955223881
1.21,84.1,287.5,21,water,3.846,flow,0.6348112543,0.4029850746
1.21,84.1,287.5,21,water,3.846,flow,0.6406623947,0.4104477612
1.21,84.1,287.5,21,water,3.846,flow,0.6464600763,0.4179104478
1.21,84.1,287.5,21,water,3.846,flow,0.6522062548,0.4253731343
1.21,84.1,287.5,21,water,3.846,flow,0.6579028861,0.4328358209
1.21,84.1,287.5,21,water,3.846,flow,0.66354997,0.4402985075
1.21,84.1,287.5,21,water,3.846,flow,0.6691494626,0.447761194
1.21,84.1,287.5,21,water,3.846,flow,0.6747026675,0.4552238806
1.21,84.1,287.5,21,water,3.846,flow,0.6802108888,0.4626865672
1.21,84.1,287.5,21,water,3.846,flow,0.6856747783,0.4701492537
1.21,84.1,287.5,21,water,3.846,flow,0.691094988,0.4776119403
1.21,84.1,287.5,21,water,3.846,flow,0.6964734736,0.4850746269
1.21,84.1,287.5,21,water,3.846,flow,0.7018102353,0.4925373134
1.21,84.1,287.5,21,water,3.846,flow,0.7071072287,0.5
1.21,84.1,287.5,21,water,3.846,flow,0.712364454,0.5074626866
1.21,84.1,287.5,21,water,3.846,flow,0.717583215,0.5149253731
1.21,84.1,287.5,21,water,3.846,flow,0.7227641635,0.5223880597
1.21,84.1,287.5,21,water,3.846,flow,0.7279086036,0.5298507463
1.21,84.1,287.5,21,water,3.846,flow,0.733017187,0.5373134328
1.21,84.1,287.5,21,water,3.846,flow,0.7380899139,0.5447761194
1.21,84.1,287.5,21,water,3.846,flow,0.7431280881,0.552238806
1.21,84.1,287.5,21,water,3.846,flow,0.7481323616,0.5597014925
1.21,84.1,287.5,21,water,3.846,flow,0.7531033862,0.5671641791
1.21,84.1,287.5,21,water,3.846,flow,0.758041814,0.5746268657
1.21,84.1,287.5,21,water,3.846,flow,0.7629482968,0.5820895522
1.21,84.1,287.5,21,water,3.846,flow,0.7678234866,0.5895522388
1.21,84.1,287.5,21,water,3.846,flow,0.7726673834,0.5970149254
1.21,84.1,287.5,21,water,3.846,flow,0.777481943,0.6044776119
1.21,84.1,287.5,21,water,3.846,flow,0.7822665134,0.6119402985
1.21,84.1,287.5,21,water,3.846,flow,0.7870217467,0.6194029851
1.21,84.1,287.5,21,water,3.846,flow,0.7917489466,0.6268656716
1.21,84.1,287.5,21,water,3.846,flow,0.7964474613,0.6343283582
1.21,84.1,287.5,21,water,3.846,flow,0.8011185946,0.6417910448
1.21,84.1,287.5,21,water,3.846,flow,0.8057629985,0.6492537313
1.21,84.1,287.5,21,water,3.846,flow,0.8103806729,0.6567164179
1.21,84.1,287.5,21,water,3.846,flow,0.8149722698,0.6641791045
1.21,84.1,287.5,21,water,3.846,flow,0.8195377892,0.671641791
1.21,84.1,287.5,21,water,3.846,flow,0.8240778831,0.6791044776
1.21,84.1,287.5,21,water,3.846,flow,0.8285938552,0.6865671642
1.21,84.1,287.5,21,water,3.846,flow,0.8330850537,0.6940298507
1.21,84.1,287.5,21,water,3.846,flow,0.8375514786,0.7014925373
1.21,84.1,287.5,21,water,3.846,flow,0.8419950857,0.7089552239
1.21,84.1,287.5,21,water,3.846,flow,0.846415223,0.7164179104
1.21,84.1,287.5,21,water,3.846,flow,0.8508118906,0.723880597
1.21,84.1,287.5,21,water,3.846,flow,0.8551863922,0.7313432836
1.21,84.1,287.5,21,water,3.846,flow,0.859538728,0.7388059701
1.21,84.1,287.5,21,water,3.846,flow,0.8638688979,0.7462686567
1.21,84.1,287.5,21,water,3.846,flow,0.8681775539,0.7537313433
1.21,84.1,287.5,21,water,3.846,flow,0.8724646959,0.7611940299
1.21,84.1,287.5,21,water,3.846,flow,0.876730976,0.7686567164
1.21,84.1,287.5,21,water,3.846,flow,0.880976394,0.776119403
1.21,84.1,287.5,21,water,3.846,flow,0.8852022539,0.7835820896
1.21,84.1,287.5,21,water,3.846,flow,0.8894072518,0.7910447761
1.21,84.1,287.5,21,water,3.846,flow,0.8935926915,0.7985074627
1.21,84.1,287.5,21,water,3.846,flow,0.8977585731,0.8059701493
1.21,84.1,287.5,21,water,3.846,flow,0.9019055486,0.8134328358
1.21,84.1,287.5,21,water,3.846,flow,0.9060329659,0.8208955224
1.21,84.1,287.5,21,water,3.846,flow,0.9101421289,0.828358209
1.21,84.1,287.5,21,water,3.846,flow,0.9142323858,0.8358208955
1.21,84.1,287.5,21,water,3.846,flow,0.9183050403,0.8432835821
1.21,84.1,287.5,21,water,3.846,flow,0.9223594406,0.8507462687
1.21,84.1,287.5,21,water,3.846,flow,0.9263962386,0.8582089552
1.21,84.1,287.5,21,water,3.846,flow,0.9304147823,0.8656716418
1.21,84.1,287.5,21,water,3.846,flow,0.9344170276,0.8731343284
1.21,84.1,287.5,21,water,3.846,flow,0.9384016705,0.8805970149
1.21,84.1,287.5,21,water,3.846,flow,0.9423693631,0.8880597015
1.21,84.1,287.5,21,water,3.846,flow,0.9463207572,0.8955223881
1.21,84.1,287.5,21,water,3.846,flow,0.950255201,0.9029850746
1.21,84.1,287.5,21,water,3.846,flow,0.9541739982,0.9104477612
1.21,84.1,287.5,21,water,3.846,flow,0.9580764971,0.9179104478
1.21,84.1,287.5,21,water,3.846,flow,0.9619633494,0.9253731343
1.21,84.1,287.5,21,water,3.846,flow,0.9658345552,0.9328358209
1.21,84.1,287.5,21,water,3.846,flow,0.9696901145,0.9402985075
1.21,84.1,287.5,21,water,3.846,flow,0.9735306792,0.947761194
1.21,84.1,287.5,21,water,3.846,flow,0.9773555974,0.9552238806
1.21,84.1,287.5,21,water,3.846,flow,0.981166173,0.9626865672
1.21,84.1,287.5,21,water,3.846,flow,0.9849617541,0.9701492537
1.21,84.1,287.5,21,water,3.846,flow,0.9887429925,0.9776119403
1.21,84.1,287.5,21,water,3.846,flow,0.9925092363,0.9850746269
1.21,84.1,287.5,21,water,3.846,flow,0.9962617895,0.9925373134
1.21,84.1,287.5,21,water,3.846,flow,1,1
1.31,232.3,388.8,24,water,3.846,flow,0.08391806612,0.007042253521
1.31,232.3,388.8,24,water,3.846,flow,0.1186780842,0.01408450704
1.31,232.3,388.8,24,water,3.846,flow,0.1453501247,0.02112676056
1.31,232.3,388.8,24,water,3.846,flow,0.1678361322,0.02816901408
1.31,232.3,388.8,24,water,3.846,flow,0.1876463941,0.03521126761
1.31,232.3,388.8,24,water,3.846,flow,0.2055566171,0.04225352113
1.31,232.3,388.8,24,water,3.846,flow,0.2220261513,0.04929577465
1.31,232.3,388.8,24,water,3.846,flow,0.2373561684,0.05633802817
1.31,232.3,388.8,24,water,3.846,flow,0.2517541984,0.06338028169
1.31,232.3,388.8,24,water,3.846,flow,0.2653720925,0.07042253521
1.31,232.3,388.8,24,water,3.846,flow,0.2783250047,0.07746478873
1.31,232.3,388.8,24,water,3.846,flow,0.2907008821,0.08450704225
1.31,232.3,388.8,24,water,3.846,flow,0.3025712214,0.09154929577
1.31,232.3,388.8,24,water,3.846,flow,0.3139929668,0.0985915493
1.31,232.3,388.8,24,water,3.846,flow,0.3250135717,0.1056338028
1.31,232.3,388.8,24,water,3.846,flow,0.3356722645,0.1126760563
1.31,232.3,388.8,24,water,3.846,flow,0.3460032117,0.1197183099
1.31,232.3,388.8,24,water,3.846,flow,0.3560342526,0.1267605634
1.31,232.3,388.8,24,water,3.846,flow,0.3657906958,0.1338028169
1.31,232.3,388.8,24,water,3.846,flow,0.3752934209,0.1408450704
1.31,232.3,388.8,24,water,3.846,flow,0.3845614093,0.1478873239
1.31,232.3,388.8,24,water,3.846,flow,0.3936111115,0.1549295775
1.31,232.3,388.8,24,water,3.846,flow,0.4024570799,0.161971831
1.31,232.3,388.8,24,water,3.846,flow,0.4111132342,0.1690140845
1.31,232.3,388.8,24,water,3.846,flow,0.4195903306,0.176056338
1.31,232.3,388.8,24,water,3.846,flow,0.4279003906,0.1830985915
1.31,232.3,388.8,24,water,3.846,flow,0.4360510068,0.1901408451
1.31,232.3,388.8,24,water,3.846,flow,0.4440529353,0.1971830986
1.31,232.3,388.8,24,water,3.846,flow,0.451913136,0.2042253521
1.31,232.3,388.8,24,water,3.846,flow,0.4596385687,0.2112676056
1.31,232.3,388.8,24,water,3.846,flow,0.4672361932,0.2183098592
1.31,232.3,388.8,24,water,3.846,flow,0.4747123368,0.2253521127
1.31,232.3,388.8,24,water,3.846,flow,0.4820726937,0.2323943662
1.31,232.3,388.8,24,water,3.846,flow,0.4893223258,0.2394366197
1.31,232.3,388.8,24,water,3.846,flow,0.4964662947,0.2464788732
1.31,232.3,388.8,24,water,3.846,flow,0.5035083967,0.2535211268
1.31,232.3,388.8,24,water,3.846,flow,0.5104536936,0.2605633803
1.31,232.3,388.8,24,water,3.846,flow,0.5173059815,0.2676056338
1.31,232.3,388.8,24,water,3.846,flow,0.5240684242,0.2746478873
1.31,232.3,388.8,24,water,3.846,flow,0.5307448178,0.2816901408
1.31,232.3,388.8,24,water,3.846,flow,0.5373383259,0.2887323944
1.31,232.3,388.8,24,water,3.846,flow,0.5438514793,0.2957746479
1.31,232.3,388.8,24,water,3.846,flow,0.5502880745,0.3028169014
1.31,232.3,388.8,24,water,3.846,flow,0.5566500094,0.3098591549
1.31,232.3,388.8,24,water,3.846,flow,0.562939815,0.3169014085
1.31,232.3,388.8,24,water,3.846,flow,0.5691606548,0.323943662
1.31,232.3,388.8,24,water,3.846,flow,0.5753137943,0.3309859155
1.31,232.3,388.8,24,water,3.846,flow,0.5814017643,0.338028169
1.31,232.3,388.8,24,water,3.846,flow,0.5874270956,0.3450704225
1.31,232.3,388.8,24,water,3.846,flow,0.593390421,0.3521126761
1.31,232.3,388.8,24,water,3.846,flow,0.599294904,0.3591549296
1.31,232.3,388.8,24,water,3.846,flow,0.6051424428,0.3661971831
1.31,232.3,388.8,24,water,3.846,flow,0.6109330374,0.3732394366
1.31,232.3,388.8,24,water,3.846,flow,0.6166698513,0.3802816901
1.31,232.3,388.8,24,water,3.846,flow,0.6223535173,0.3873239437
1.31,232.3,388.8,24,water,3.846,flow,0.6279859335,0.3943661972
1.31,232.3,388.8,24,water,3.846,flow,0.6335677326,0.4014084507
1.31,232.3,388.8,24,water,3.846,flow,0.6391014455,0.4084507042
1.31,232.3,388.8,24,water,3.846,flow,0.6445870721,0.4154929577
1.31,232.3,388.8,24,water,3.846,flow,0.6500271434,0.4225352113
1.31,232.3,388.8,24,water,3.846,flow,0.6554216593,0.4295774648
1.31,232.3,388.8,24,water,3.846,flow,0.6607718852,0.4366197183
1.31,232.3,388.8,24,water,3.846,flow,0.6660790867,0.4436619718
1.31,232.3,388.8,24,water,3.846,flow,0.6713451617,0.4507042254
1.31,232.3,388.8,24,water,3.846,flow,0.6765694776,0.4577464789
1.31,232.3,388.8,24,water,3.846,flow,0.6817539326,0.4647887324
1.31,232.3,388.8,24,water,3.846,flow,0.6868991594,0.4718309859
1.31,232.3,388.8,24,water,3.846,flow,0.6920064233,0.4788732394
1.31,232.3,388.8,24,water,3.846,flow,0.6970763571,0.485915493
1.31,232.3,388.8,24,water,3.846,flow,0.7021095936,0.4929577465
1.31,232.3,388.8,24,water,3.846,flow,0.7071067654,0.5
1.31,232.3,388.8,24,water,3.846,flow,0.7120691379,0.5070422535
1.31,232.3,388.8,24,water,3.846,flow,0.7169967112,0.514084507
1.31,232.3,388.8,24,water,3.846,flow,0.7218907506,0.5211267606
1.31,232.3,388.8,24,water,3.846,flow,0.726751889,0.5281690141
1.31,232.3,388.8,24,water,3.846,flow,0.7315813916,0.5352112676
1.31,232.3,388.8,24,water,3.846,flow,0.7363786259,0.5422535211
1.31,232.3,388.8,24,water,3.846,flow,0.7411448572,0.5492957746
1.31,232.3,388.8,24,water,3.846,flow,0.7458807183,0.5563380282
1.31,232.3,388.8,24,water,3.846,flow,0.7505862091,0.5633802817
1.31,232.3,388.8,24,water,3.846,flow,0.7552632278,0.5704225352
1.31,232.3,388.8,24,water,3.846,flow,0.7599111417,0.5774647887
1.31,232.3,388.8,24,water,3.846,flow,0.7645305835,0.5845070423
1.31,232.3,388.8,24,water,3.846,flow,0.7691221858,0.5915492958
1.31,232.3,388.8,24,water,3.846,flow,0.7736865815,0.5985915493
1.31,232.3,388.8,24,water,3.846,flow,0.7782244033,0.6056338028
1.31,232.3,388.8,24,water,3.846,flow,0.7827362837,0.6126760563
1.31,232.3,388.8,24,water,3.846,flow,0.7872215902,0.6197183099
1.31,232.3,388.8,24,water,3.846,flow,0.7916822209,0.6267605634
1.31,232.3,388.8,24,water,3.846,flow,0.7961169103,0.6338028169
1.31,232.3,388.8,24,water,3.846,flow,0.8005275566,0.6408450704
1.31,232.3,388.8,24,water,3.846,flow,0.8049141598,0.6478873239
1.31,232.3,388.8,24,water,3.846,flow,0.8092767198,0.6549295775
1.31,232.3,388.8,24,water,3.846,flow,0.8136165022,0.661971831
1.31,232.3,388.8,24,water,3.846,flow,0.8179328742,0.6690140845
1.31,232.3,388.8,24,water,3.846,flow,0.8222264684,0.676056338
1.31,232.3,388.8,24,water,3.846,flow,0.826497285,0.6830985915
1.31,232.3,388.8,24,water,3.846,flow,0.8307472221,0.6901408451
1.31,232.3,388.8,24,water,3.846,flow,0.8349750141,0.6971830986
1.31,232.3,388.8,24,water,3.846,flow,0.8391812939,0.7042253521
1.31,232.3,388.8,24,water,3.846,flow,0.8433666942,0.7112676056
1.31,232.3,388.8,24,water,3.846,flow,0.8475312149,0.7183098592
1.31,232.3,388.8,24,water,3.846,flow,0.8516761215,0.7253521127
1.31,232.3,388.8,24,water,3.846,flow,0.8558001486,0.7323943662
1.31,232.3,388.8,24,water,3.846,flow,0.8599045615,0.7394366197
1.31,232.3,388.8,24,water,3.846,flow,0.863989993,0.7464788732
1.31,232.3,388.8,24,water,3.846,flow,0.8680558104,0.7535211268
1.31,232.3,388.8,24,water,3.846,flow,0.8721026464,0.7605633803
1.31,232.3,388.8,24,water,3.846,flow,0.8761311337,0.7676056338
1.31,232.3,388.8,24,water,3.846,flow,0.8801406396,0.7746478873
1.31,232.3,388.8,24,water,3.846,flow,0.8841324295,0.7816901408
1.31,232.3,388.8,24,water,3.846,flow,0.8881058707,0.7887323944
1.31,232.3,388.8,24,water,3.846,flow,0.8920615959,0.7957746479
1.31,232.3,388.8,24,water,3.846,flow,0.8960002379,0.8028169014
1.31,232.3,388.8,24,water,3.846,flow,0.8999217966,0.8098591549
1.31,232.3,388.8,24,water,3.846,flow,0.9038256393,0.8169014085
1.31,232.3,388.8,24,water,3.846,flow,0.9077130315,0.823943662
1.31,232.3,388.8,24,water,3.846,flow,0.9115839731,0.8309859155
1.31,232.3,388.8,24,water,3.846,flow,0.9154384642,0.838028169
1.31,232.3,388.8,24,water,3.846,flow,0.9192771374,0.8450704225
1.31,232.3,388.8,24,water,3.846,flow,0.9230993601,0.8521126761
1.31,232.3,388.8,24,water,3.846,flow,0.9269057649,0.8591549296
1.31,232.3,388.8,24,water,3.846,flow,0.9306969846,0.8661971831
1.31,232.3,388.8,24,water,3.846,flow,0.9344723865,0.8732394366
1.31,232.3,388.8,24,water,3.846,flow,0.9382332359,0.8802816901
1.31,232.3,388.8,24,water,3.846,flow,0.9419782676,0.8873239437
1.31,232.3,388.8,24,water,3.846,flow,0.9457093795,0.8943661972
1.31,232.3,388.8,24,water,3.846,flow,0.9494253063,0.9014084507
1.31,232.3,388.8,24,water,3.846,flow,0.9531266806,0.9084507042
1.31,232.3,388.8,24,water,3.846,flow,0.9568135026,0.9154929577
1.31,232.3,388.8,24,water,3.846,flow,0.9604870376,0.9225352113
1.31,232.3,388.8,24,water,3.846,flow,0.9641460202,0.9295774648
1.31,232.3,388.8,24,water,3.846,flow,0.967791083,0.9366197183
1.31,232.3,388.8,24,water,3.846,flow,0.9714222262,0.9436619718
1.31,232.3,388.8,24,water,3.846,flow,0.9750400824,0.9507042254
1.31,232.3,388.8,24,water,3.846,flow,0.9786452843,0.9577464789
1.31,232.3,388.8,24,water,3.846,flow,0.9822365665,0.9647887324
1.31,232.3,388.8,24,water,3.846,flow,0.9858145618,0.9718309859
1.31,232.3,388.8,24,water,3.846,flow,0.9893799027,0.9788732394
1.31,232.3,388.8,24,water,3.846,flow,0.9929325894,0.985915493
1.31,232.3,388.8,24,water,3.846,flow,0.9964726219,0.9929577465
1.31,232.3,388.8,24,water,3.846,flow,1,1
1.31,334.2,602.7,24,water,3.846,flow,0.07738228595,0.005988023952
1.31,334.2,602.7,24,water,3.846,flow,0.1094350939,0.0119760479
1.31,334.2,602.7,24,water,3.846,flow,0.1340298393,0.01796407186
1.31,334.2,602.7,24,water,3.846,flow,0.1547645719,0.02395209581
1.31,334.2,602.7,24,water,3.846,flow,0.1730319536,0.02994011976
1.31,334.2,602.7,24,water,3.846,flow,0.189547277,0.03592814371
1.31,334.2,602.7,24,water,3.846,flow,0.2047341165,0.04191616766
1.31,334.2,602.7,24,water,3.846,flow,0.2188701878,0.04790419162
1.31,334.2,602.7,24,water,3.846,flow,0.2321468578,0.05389221557
1.31,334.2,602.7,24,water,3.846,flow,0.2447041513,0.05988023952
1.31,334.2,602.7,24,water,3.846,flow,0.2566482534,0.06586826347
